imagem,ground_truth,detectado,acerto
675fdab4-0f4b-40ad-bfbe-9756fd9d06d6_jpg.rf.07812430a4ea2f4b8254d4e267ddd815.jpg,PHW7G07,PHW7G07,True
67695cf6-51f4-427c-a9c9-71ef3efdcec0_jpg.rf.58b9c6cc3fb7ed2f91201b792718cd5b.jpg,FAI7H26,FAI7H26,True
67695cf6-51f4-427c-a9c9-71ef3efdcec0_jpg.rf.5c85b3a6a7d398076c765caa9c1c4bb8.jpg,FAI7H26,FAI7H26,True
67c4d75c-733e-4165-8c8b-91145165030c_jpg.rf.4e02524e1e8b61c18b7d7e60463b7e8e.jpg,FOV5J30,FOV5J30,True
67c4d75c-733e-4165-8c8b-91145165030c_jpg.rf.66e5c59a3d911ba02dbf2c709b1add5a.jpg,FOV5J30,FOV5J30,True
68492bba-4f9a-4db8-a5b8-98172517341f_jpg.rf.047f739544aa7a0d1ce5db26c00a5029.jpg,MKJI7I2,MKJI7I2,True
68618d8a-9666-4bfa-8417-fedb6536d802_jpg.rf.99ec3b0f605ab2ff9427269787bcca03.jpg,OAK7724,OAK7724,True
687bc0f6-e857-456d-a183-54cd3ad1beaf_jpg.rf.ff8a587e4919e7fda32f340eb69391ff.jpg,PHT5F76,PHT5F76,True
689a9c4b-7091-498a-a7e0-49d830a5a0b1_jpg.rf.3674db1b65b8275833397d3bf50bd7ea.jpg,QWU463I,AQWU463I,False
68b1d298-d766-4819-9b4b-4ec55d67a174_jpg.rf.4d4e86de5694771abd2a4e787c8242ca.jpg,CDT9742,EDT9T42,False
68b2d178-cf14-4854-a7ee-4781872dfad3_jpg.rf.362872954d6514297b38edb5b3108913.jpg,MJH4D33,MJH4D33,True
68b42921-9cfb-4e67-92ca-27155f3ce752_jpg.rf.d214f889183d1f54673a58ef056bd0ec.jpg,NUH5I25,NUH5I25,True
68cf4506-0c12-4b00-a3f0-ecb08a31f091_jpg.rf.929cb9b923c268f03099b4dcf4ade9e2.jpg,OZY6953,OZY6953,True
68d3e918-d575-4588-9631-772a6989647a_jpg.rf.ed550eb8bb56884dc5762320d02250f5.jpg,NOM968I,NOM968I,True
68d4d419-0e18-4d16-b579-8f13b9383a27_jpg.rf.f35c136c26db29b7bd75390b890c5ad4.jpg,PHW7G07,PHW7G07,True
6910f238-1621-4379-9b97-e357b3f17fa0_jpg.rf.00a2bbb94e2a0d24c7fed87fd6fd759c.jpg,BBG9J38,BBG9J38,True
69439211-7d1e-4f3a-88e9-057abe7b401a_jpg.rf.602185e5a6249f13be75d2d351f0631f.jpg,JXH6563,JXH6563,True
6952bcad-c20c-40fd-b110-455b468e12e4_jpg.rf.9f70bfadb819e6bedf426fd64d53ba67.jpg,QHY1G67,QHY1G67,True
69a92042-05ad-4ab2-a8ec-e0edc52821bb_jpg.rf.4dd7687488d5357875bc797e0640d9df.jpg,JWJ8953,JWJ8953,True
6a85dd4f-bd1b-4dc4-89d9-f457ea16ea37_jpg.rf.146740caa664399ea679e590b3879d91.jpg,KVS6C39,KVS6C39,True
6ab51421-97f5-4d10-9032-ef959a0ae9c2_jpg.rf.7a61328fc79c0e4a5a73b2bfcaced74e.jpg,KQY6E81,KQY6E81,True
6ab51421-97f5-4d10-9032-ef959a0ae9c2_jpg.rf.cb2a7da2e186bf3b50aa9f39da486fa7.jpg,KQY6E81,KQY6E81,True
6b244edc-1725-45e4-a7c1-b4c4b78f2455_jpg.rf.6cc4dd25e4c077e756af2f9e4f8c09db.jpg,PHD52IO,PHD52IO,True
6b4ec7de-e58c-468b-9d7a-4312eeec8a0a_jpg.rf.9952982d72671fa64bb2f51f0f592b98.jpg,PDX4A70,PDX4A70,True
6b506ec2-03f4-46bb-a1e3-ad6c5cc84bdb_jpg.rf.257305fc426d6031a42358461d6f02aa.jpg,PVSI953,PVS7I953,False
6b506ec2-03f4-46bb-a1e3-ad6c5cc84bdb_jpg.rf.8410a01f7898d9bbd50008569e0b16b8.jpg,PVSI953,PVSI953,True
6b690c92-214d-496d-aaa6-08579b64dde6_jpg.rf.36f3ef2345ddd5f1744f00f951e43ef2.jpg,NLO2I92,NLO2I92,True
6b975c5e-135d-4276-b38c-27bdfd8f5504_jpg.rf.7d8b65c7a32496a7b40a02e721e2854d.jpg,NOS8588,NOS8588,True
6bc05029-d2e8-4c50-8253-d6994c6a2527_jpg.rf.93ed83ad086bd15532f2cd00da5ab714.jpg,AVLI2I7,AVLI2I7,True
6d0b354d-8f70-4fb3-9cc1-ccbd020e53a0_jpg.rf.2a5f6e0462c9283b43a1222db507a0b8.jpg,BDU4H49,BDU4H49,True
6d0b354d-8f70-4fb3-9cc1-ccbd020e53a0_jpg.rf.725f457e00a080ae3846ab002c582921.jpg,BDU4H49,BDU4H49,True
6d0b354d-8f70-4fb3-9cc1-ccbd020e53a0_jpg.rf.a09978f7d1a240f58239ae131b55512b.jpg,BDU4H49,BDU4H49,True
6d2f4c53-d4a3-45b7-b9cf-528f0780bc46_jpg.rf.db0750015af8823ecf48fee0bdfadf10.jpg,APE8B79,APE8B79,True
6d506cf7-3e2f-47ea-81ec-7a6c0e613988_jpg.rf.0e678e2f7c6388d9edd777fc8d7090fa.jpg,PHW7G07,PHW7G07,True
6d59e5cf-3a41-42b7-9252-ab5b2fb91a31_jpg.rf.ff6affabdf57e351837ecc552974bdf3.jpg,KQY6E81,KQY6E81,True
6d6ee970-c19a-4f9d-b5c7-05d9eeeaae5c_jpg.rf.60f9b57eccb1a82ff9bff5b9c6662c3c.jpg,GAT4543,GAT4543,True
6d736dbf-6563-45c4-8883-be572a60f859_jpg.rf.58c279e20b07f697417492ff4bf26392.jpg,JXR9O74,JXR9O74,True
6d762161-fea1-40a9-a2c4-2f06a55aebcf_jpg.rf.3aa4b35d1a816e92e4fae501d7eca75d.jpg,DQB3E71,DQB3E71,True
6d832ecd-3656-43aa-ac48-d469d3e64ac4_jpg.rf.dd126bafdde484a981d6a47e53a7497f.jpg,BNN1D71,BNN1D71,True
6d840672-b33a-4bc1-9f26-6754e29aabf5_jpg.rf.a7b9ac85530593204eeef9261436f4cf.jpg,NAQ1A71,NAQ1A71,True
6d8ea0f6-97ec-4ad3-a4b4-21a53d038b6a_jpg.rf.92157306d7b4f3e893399bd839adc7b6.jpg,CMJOO7O,CMJOO7O,True
6e0e289e-2b23-481a-83de-9246e425c4f1_jpg.rf.4afff3d9db42e601304b0915bf3d75f1.jpg,GJQ2F06,GJQ2F06,True
6e6a3a77-0e44-4444-80a3-550d7f99b3fd_jpg.rf.30350059a9c7252788a63207cd987bab.jpg,PHI9D80,PHI9D80,True
6e8b2a6b-823f-45ff-9a4d-1a7e498dd4a4_jpg.rf.4db908431593b71c4def835c9d0c89bb.jpg,BVZ5G00,BVZ5G00,True
6f12d415-40ba-4dd5-9c1f-701b743b0299_jpg.rf.a8d807a47217ea9fdb56b017fe4de5e0.jpg,NUH5I25,NUH5I25,True
6f12d415-40ba-4dd5-9c1f-701b743b0299_jpg.rf.e6452a7a17a552c8708763a652508646.jpg,NUH5I25,NUH5I25,True
6f48ae0f-a983-406e-888f-8c84c3749f5f_jpg.rf.cd2fa5744ad21474c2a37d4130ba786c.jpg,GDB3579,GDB3579,True
6f712930-dfee-4069-b0b5-193cf28940ab_jpg.rf.5c15636ebdb2a79c270f20d4b6a174db.jpg,PBO4I38,PBO4I38,True
7008d562-fc0b-402b-9235-0f3e0e199e7c_jpg.rf.04639a2a4d3fd83f8525db9a199cbcb4.jpg,IHU3D39,IHU3D39,True
7033c3a3-1609-422b-b6fd-4a7e4e8a90b6_jpg.rf.cd8f7e7504267d0515d3eba8cff7d7f1.jpg,NHP592O,NHP592O,True
7060dabe-05ee-4633-a535-10bee0054641_jpg.rf.40160c1428d95f2900073119411598b7.jpg,PHI9D80,PHI9D80,True
70cefc04-f08d-41ed-a372-30156248b7e0_jpg.rf.2c97c37a35e7eb55507e60cb90036c0e.jpg,EZE0B27,EZE0B27,True
70cf631e-2144-485a-ac4b-519b121047c8_jpg.rf.5d0a5590155c6237c22da74b2d93ee78.jpg,GUXO2I4,GUXO2I4,True
71e2f3e4-926c-4742-9ee4-582573c2d151_jpg.rf.a78dee84122f7863c73a3e8ace93b276.jpg,PHI9D80,PHI9D80,True
72ac67cd-0e1a-470c-9900-7d5c6c1ca789_jpg.rf.0ec7037dffd5769b408c1b18b3c66c5c.jpg,QZX3B66,QZX3B66,True
7303225d-be13-479e-8fd0-6884c5626a46_jpg.rf.05ea0734912966fcc2b43b90bf59fd9c.jpg,AWC7289,AWC7289,True
733d130e-85f7-4bc1-99cf-90482df1578e_jpg.rf.f7c082bcb4d51233859126cf6ad561f1.jpg,QZX3B66,QZX3B66,True
752b5985-f4db-449f-8a64-64f7e1abd023_jpg.rf.51e8d8cb057d416ee1353977d57dcc7c.jpg,MAN6E08,MAN6E08,True
75396c56-2359-473d-a856-f50513db4cef_jpg.rf.5e4e4116437c397af79893301872ac93.jpg,NUH5I25,NUH5I25,True
757e243e-4652-4c28-99c2-cc048a1d35ee_jpg.rf.2521a06b9d8e17d379d4e14a01d0abfd.jpg,OAK7724,OAK7724,True
75d7452f-c3f0-4ddf-b90b-25b74de2effa_jpg.rf.04f3a8cb0602e1649294829c6df59915.jpg,AWF2D13,AWF2D13,True
75f93d07-b337-42d2-99c6-a4c4ea55dfaf_jpg.rf.d9d6226a8cf857658af7ab785a300344.jpg,KVS6C39,KVS6C39,True
769012ef-9bf2-4309-8ae8-7a318eac97de_jpg.rf.28589b0f293959162a0ac5c30119e533.jpg,OZY6953,OZY6953,True
76ba310a-2838-4518-b11d-c6f51767495f_jpg.rf.0d61236d6f45e1107ddcbf48f7057b45.jpg,OAD3I57,OAD3I57,True
774143b7-8fff-4a5b-9bd5-f356ca016f24_jpg.rf.0a8d5b911df449dd72fef7fa65fc9e3c.jpg,PHX0F24,PHX0F24,True
778836e4-041d-4cd9-bb9d-7459f49a0665_jpg.rf.cb3a936d17a783f093414eff681831b6.jpg,QWU463I,QWU463I,True
7795af18-4d76-4956-9dd4-0ea44469d550_jpg.rf.4945f6cd52f3d9a283d5924bc84dc9b9.jpg,FHG9594,FHG9594,True
77e610d0-b7db-4218-8656-dfaf2483ce07_jpg.rf.981b395b273c1ab8b42c62ceec53cba1.jpg,OAK7724,OAK7724,True
77e67a6a-5bfa-4878-9f3a-3c8a69e8556c_jpg.rf.3d5fe0bd68e48d03cab5602645332ccb.jpg,BAD4294,BAD4294,True
77e67a6a-5bfa-4878-9f3a-3c8a69e8556c_jpg.rf.ace87b73543ccab1398a97cd20fc2441.jpg,BAD4294,BAD4294,True
77f5cc32-df0f-45f7-9b08-913c82402534_jpg.rf.42914026df11a01e18cd905f77c2f79d.jpg,EJH762I,EJH762I,True
77fc1368-101e-4cc2-aea2-8fd7389fac94_jpg.rf.0de9ccf4046c9c666ce546d473b53c18.jpg,NOW28IO,NOW28IO,True
77fc1368-101e-4cc2-aea2-8fd7389fac94_jpg.rf.1e7089acdafa5429a2bc2a480f2cb95f.jpg,NOW28IO,NOW28IO,True
7862f469-eda0-4539-9ed2-1b6401e01bda_jpg.rf.ac1c8e81404177f26aecc9383252b7af.jpg,PHCI4I4,PHCI4I4,True
78dbc904-9362-47e4-a10c-55cea5784dda_jpg.rf.6346a75a17be9f9714c4ebf44738b0a4.jpg,OAK7724,OAK7724,True
7910cc16-cd63-484e-a6a5-add0a547b476_jpg.rf.0a4b42a62f885a50628cdb9b0e30c7f0.jpg,PCI1A76,PCI1A76,True
79318823-adee-47f6-94fb-caeda5b9d72c_jpg.rf.412db8987493be3d05001cdbe3d6c629.jpg,PHI9D80,PHI9D80,True
7b1e7b73-9262-434a-8fbe-0f66fca5980f_jpg.rf.08ad7bdf9703c613018d99ab8877f76c.jpg,PHW7G07,PHW7G07,True
7b8ee5f1-a941-4202-83e4-5c54b7f4d47a_jpg.rf.0d898aca88727d460bd324f8b4ecbca3.jpg,RKY8I33,RKY8I33,True
7b8ee5f1-a941-4202-83e4-5c54b7f4d47a_jpg.rf.924006e95bfb9e0a1a2dafc6f6a60a7b.jpg,RKY8I33,RKY8I33,True
7c19da2b-d2be-4ecd-9714-a5177dca4eec_jpg.rf.f3f73d06ece1d98c00cd4420d6ab69a4.jpg,OAG2J93,OAG2J93,True
7c706af5-f7e6-4479-88ea-349dbd563620_jpg.rf.93181a5191cb66e5cf324e3c07a6b5f7.jpg,JXV3663,JXV3663,True
7c706af5-f7e6-4479-88ea-349dbd563620_jpg.rf.a73cacce6c452d9a59c4cfd1e78fb087.jpg,JXV3663,JXV3663,True
7c7aabf3-5731-4c58-aed5-58530bd621a9_jpg.rf.2bc3492d4f43395c186a827b5dd6dbfc.jpg,DIB1C73,DIB1C73,True
7c7aabf3-5731-4c58-aed5-58530bd621a9_jpg.rf.bf5456c704f2d0d001942a899da5af44.jpg,DIB1C73,DIB1C73,True
7cabd6b6-f34a-4dd0-a731-ef524404fcbb_jpg.rf.20ad127338ff91743fc1c5ff2bde5313.jpg,GUT3O63,GUT3O63,True
7d16fefb-10d9-4868-a2c3-4372c8e0a6e9_jpg.rf.20879d4e2108754ea7bc81f82685fb44.jpg,MLU3649,MLU3649,True
7dc76331-1984-4c77-9e05-6aa4cc9c1818_jpg.rf.936ee84fa88a288de61da14775745696.jpg,NPB6359,NPB6359,True
7ea2969a-8c3d-4db6-bdad-adb54a08e6e8_jpg.rf.df8022d3240015ef63b23ef1dc90b229.jpg,RFF0E20,RFF0E20,True
7eba7ffc-6472-4b37-84af-578d81079ec9_jpg.rf.130ddc982edf1e931f35e5e78eec91fc.jpg,BCS2G45,BCS2G45,True
7eba7ffc-6472-4b37-84af-578d81079ec9_jpg.rf.3069f9b7d8be5af3688bcf24e7a35c2b.jpg,BCS2G45,BCS2G45,True
7ec68a7f-7008-4fa2-b22a-fedb05f3e4fb_jpg.rf.588815e73dc4b4cd4ad5901a90207491.jpg,RFM4A12,RFM4A12,True
7ec68a7f-7008-4fa2-b22a-fedb05f3e4fb_jpg.rf.76cc30a18279ff5a978b88e17a82d55d.jpg,RFM4A12,RFM4A12,True
7f1097c7-ef0f-4805-bc22-fecd7379f3e5_jpg.rf.699b1de8d5de1568d396f625cca93f98.jpg,KQY6E81,KQY6E81,True
7f782def-0b9c-4ee1-85ba-91714c667ef5_jpg.rf.79bc92449ebfbacc5bad26fc171dab7d.jpg,QUE0H13,QUE0H13,True
804e639b-d303-4240-92c3-d53c686bb8d2_jpg.rf.24297db0aeaa3d674bb0e11319747cc8.jpg,FEB22II,FEB22III,False
804e639b-d303-4240-92c3-d53c686bb8d2_jpg.rf.8fe5ca82851510006b277e89d9a716b8.jpg,FEB22II,FEB22II,True
806f80cf-ccda-4154-b972-64138f2a2421_jpg.rf.9d5de8f3f942d70b3847eaf2eedc4d93.jpg,JWD3284,JUO3284,False
80c3daa4-587b-4a98-bd17-22cd634c8107_jpg.rf.2d3150d47173c670c6d16713e015f069.jpg,CQG5923,CQG5923,True
8155f0a7-4067-4c81-b8cb-ed74a4e58541_jpg.rf.ef31a0a527774815d0f212fe0259436a.jpg,FRR5843,FRR5843,True
8172f7ce-be8e-4953-a184-e9ef6bae895d_jpg.rf.6560709265de49d306144005661a9c27.jpg,FQX9A75,FQX9A75,True
820a5200-1f5b-404a-86ec-c733d8b73a71_jpg.rf.8bca507f8d47cce891b901c1010088c0.jpg,CFZ67I3,CFZG7I3,False
8223e3c6-98cb-463c-8bac-b69b0c048f2e_jpg.rf.56c649dbabbb4b387e0d63432b75bb7d.jpg,BNT3I41,BNT3I41,True
8223e3c6-98cb-463c-8bac-b69b0c048f2e_jpg.rf.c729e08e484e8ec6b011f87adcb85e5a.jpg,BNT3I41,BNT3I41,True
823a24aa-dcf0-4ed7-a821-01f96ad352df_jpg.rf.ea0ca1affb264869c318c0cb94ba78b0.jpg,KVS6C39,KVS6C39,True
827fcf68-d72b-49a0-a501-4e6269b93c35_jpg.rf.02815bea51402d9abd67c910e8a8e657.jpg,QJLO9II,QJLO9II,True
82bab9ff-4cab-41b5-b587-6d31850a557a_jpg.rf.9df061bd62d9c48b3f99e568b5ce5127.jpg,IGQ3OOO,IGQ3OOO,True
836df67a-c8f8-47d5-827c-b633aef9b2a0_jpg.rf.7a4e5f38dba827558eff6c8c05ca20b4.jpg,OALI898,OALI898,True
8395cd16-6417-4208-9506-4a7d270942d1_jpg.rf.5c13e8bc036189059fbac32e686b08fb.jpg,NAQ1A71,NAQ1A71,True
8466084a-04f1-41fc-b6f7-9f46740d443a_jpg.rf.f47aca96ee66e7595a403f804d718b5e.jpg,BAN3689,BAN3689,True
8482ba92-de68-42b8-b133-395de1020dfa_jpg.rf.a6e3f7f123b73d4a32871be8440059e1.jpg,RJY3B02,RJY3B02,True
848edbd5-4aad-4db3-b1ed-0b8270f2cb17_jpg.rf.5a4acebc5d621a394ef0955bfa3bf0ad.jpg,GGLI828,GGLI828,True
84972fa7-5ac9-4a7a-ad31-35d726425a27_jpg.rf.830ab53942d1d2ad238ea9e31217ffb6.jpg,OKF6C19,OKF6C19,True
85a03386-79a2-4eec-9d18-bdf48bfd1566_jpg.rf.731bb495383339d69228275463c79a9f.jpg,PHL7F66,PHL7F66,True
85aa58f7-92fc-49dd-ba75-551690a5f756_jpg.rf.c391000fc67cd321fc89b1713a60eb85.jpg,RIX4B35,RIX4B35,True
85aa58f7-92fc-49dd-ba75-551690a5f756_jpg.rf.d5320e6ab3fc60919d947fc4640fb1eb.jpg,RIX4B35,RIX4B35,True
85c4ae04-17ec-4ae5-b3ad-873ff33a0ace_jpg.rf.fe358d6ac0d56ba4361f8f27dff0b6da.jpg,BVQ9J51,BVQ9J51,True
85f03fb6-0710-4776-b940-91781d5a8b4e_jpg.rf.b3eb52bffbf48ac1503fe6b8f94cd1a9.jpg,KQY6E81,KQY6E81,True
86ba11c8-35dd-4e7c-9cb6-59a01b039629_jpg.rf.a22298eeeaeccd80b41b89b591127ffd.jpg,NOR45O7,NOR45O7,True
86eadc76-cad0-4d43-bbcc-1268a5f93c2f_jpg.rf.14896cf618cf7cf9a1ef6c77848be377.jpg,PXL1J75,PXL1J75,True
877ebcdc-4873-45f9-a389-1d629b1618ec_jpg.rf.fcffdb45abf62d808dcfb006bdf184dc.jpg,NOS8588,NOS8588,True
8805d905-cfc8-4118-9da6-501fd0cdc022_jpg.rf.01b76b15656f5eaba77ee5509d3043b8.jpg,MZN6377,MZN6377,True
88398912-1c57-4300-82a8-fc6e2b4a7c72_jpg.rf.9b6cec6a2ca7da5deea347a61a872eba.jpg,CIV9J50,CIV9J50,True
88729fc3-ce1c-424f-9986-095e76d5bb2e_jpg.rf.9802219308a514456287992084458636.jpg,RMY8J98,RMY8J98,True
88c31b96-4567-43a3-a290-d320577d45aa_jpg.rf.60c7c9145f618b36f3834ddf4e7a1fb3.jpg,KQY6E81,KQY6E81,True
89373b4b-463b-4785-8fda-efb481824eb7_jpg.rf.805837511d0f15ccaef72ec2ecda642b.jpg,OBO4OO4,OBO4OO4,True
89df3bfa-151f-47c5-9b59-726cfde7ab5b_jpg.rf.9136aaa4365644fa1fcbdc7830b73a09.jpg,7BFD0A8,7BFD0A8,True
8a104167-6f5b-40d2-aee8-3d72b28d60b9_jpg.rf.eba18ab9ea0cf10fc8fda029842e6836.jpg,PHJ6995,PHJ6995,True
8afed5c1-149d-4bbd-9f89-e3b6dec6e8c5_jpg.rf.7fa99336b2cdf6a92f4280fe492d6c6b.jpg,QWU47I5,QWU47I5,True
8b6e0059-038d-4f0f-b456-1f95b140a3c0_jpg.rf.00c61d9dbf1c211810290977bc110145.jpg,FWZ3G48,FWZ3G48,True
8b6e0059-038d-4f0f-b456-1f95b140a3c0_jpg.rf.875873af0317aa96af623569abf8603d.jpg,FWZ3G48,FWZ3G48,True
8b947964-830f-4b7b-bc3e-1edff1d6cf59_jpg.rf.0ff65005c65de8a49491869c0ec2edcd.jpg,GHU4O89,GHU4O89,True
8b947964-830f-4b7b-bc3e-1edff1d6cf59_jpg.rf.206e15b0b0ffda13882f704fa2b19279.jpg,GHU4O89,GHU4O89,True
8bfd33ec-f27b-41ac-a497-4ed0ebb56620_jpg.rf.e904e89dc1a9a16639b65711e578df2e.jpg,PHD52IO,PHD52IO,True
8c6ac899-bdde-4ddd-b995-31a00637428b_jpg.rf.18cfdd94cea51eabfb3c29649e09fa44.jpg,PAI5893,PAIS5893,False
8d46c879-ed31-48bc-8949-bed9c829aa68_jpg.rf.082d88c13dcbc9e12596e807ac111fb2.jpg,GBC9425,GBC9425,True
8d780b5c-ee79-4d35-8d6e-b342765c4cc9_jpg.rf.215b2b7f6ec536827912e55f0cd22372.jpg,KVS6C39,KVS6C39,True
8de82547-a07e-4269-8b12-3a2ea1d48183_jpg.rf.36d7bbb69fb7bc9cceebb7736ebb63cb.jpg,DSK2228,DSK2228,True
8e30d988-21c4-4b66-a74c-7dc34ef60f3d_jpg.rf.1a533abe2e17a686f964eaa5fd6918a2.jpg,8RIF2D4,8RIF2D4,True
8e30d988-21c4-4b66-a74c-7dc34ef60f3d_jpg.rf.3aa4b277da5a2bc64089c59693a97a71.jpg,8RIF2D4,8RIF2D4,True
8e385e68-7f6c-437b-8c4b-33a891111445_jpg.rf.9df88238f53fb9adb519fa93f8b776d0.jpg,FYF6H17,FYF6H17,True
8e9772ff-7728-44bd-bf13-b80feafca559_jpg.rf.2bf9d8ce2ffdd7eb0a298c1b4018021c.jpg,LUX6C05,LUX6C05,True
8e9772ff-7728-44bd-bf13-b80feafca559_jpg.rf.a80ef0ea48fc0d211bddb619ad1c8121.jpg,LUX6C05,LUX6C05,True
8efec92a-cc22-4301-b0d0-adbac8409160_jpg.rf.56602ac9bf56adafe085b2462b39b5df.jpg,PHI9D80,PHI9D80,True
8f2cfd39-2c73-44a0-9054-51b40bad6f05_jpg.rf.90dd72a2f4e00511ce5b25aa991ad486.jpg,QUI2I68,QUI2I68,True
8fa5eda9-9c6e-401e-bd3a-e3ad610e967f_jpg.rf.6d18197c9b09213da20ac0ad5a4272a4.jpg,CGE8I86,CGE8I86,True
8fa5eda9-9c6e-401e-bd3a-e3ad610e967f_jpg.rf.86a26b44104b53f63a7cd01eb9831180.jpg,CGE8I86,CGE8I86,True
8fa5eda9-9c6e-401e-bd3a-e3ad610e967f_jpg.rf.fc07f35115bc05e04371e95a1f6cbe53.jpg,CGE8I86,CGE8I86,True
906b9415-40b2-41d1-96e5-d7f4e7b58110_jpg.rf.aeea09c80343676661cec745bb7d559d.jpg,AZK1D91,AZK1D91,True
906b9415-40b2-41d1-96e5-d7f4e7b58110_jpg.rf.e27c03f379e9cb1b17cc01867cffbf6e.jpg,AZK1D91,AZK1D91,True
90711f7f-08cf-45cb-8184-ef4d2259fbf7_jpg.rf.66f742665ad94a982ff28b5f1fb66ff9.jpg,QZO5E78,QZO5E78,True
907d2076-27c1-4fde-b6ab-8a116981b676_jpg.rf.036b8b4cface6b325143ac57318bffd0.jpg,PHT5F76,PHT5F76,True
90878ede-19f1-4361-a2fe-1a7a2a373459_jpg.rf.7e2ddd1c5307d7e0b7b04989f893b2ba.jpg,OAK7724,OAK7724,True
90cca30c-d75c-4be3-a7cc-5f301b7ccb25_jpg.rf.859a3d49b9c85722e025b8bc630d808b.jpg,PHL3395,PHL3395,True
90d98032-ba96-40a2-9850-2bad14c2984e_jpg.rf.2682f5ff34fb45382ad5f49a45a3fc72.jpg,QZK7F58,QZK7F58,True
90f9ea67-07a8-41be-b39d-dc5c50891a98_jpg.rf.0872d780d437b7452481d971434c47e5.jpg,QZO5E78,QZO5E78,True
90f9ea67-07a8-41be-b39d-dc5c50891a98_jpg.rf.4246ca669ed871f57b9e85d1d3f1f00c.jpg,QZO5E78,QZO5E78,True
9118eb64-ef16-4a91-9db8-2f8cccf1b6ae_jpg.rf.eff219262d836923c09352bcfdc1a1ce.jpg,BUQ334I,BUQ334I,True
91395a77-74a7-461b-a3ea-bd4fb0d90bc6_jpg.rf.a8604d4d16953a61de0b58348e205fd4.jpg,JFM7O3O,JFW7O3O,False
913a3d89-3950-4ee0-b02b-380942557bd1_jpg.rf.05f3e331f73783388f8e305a84063590.jpg,MGI6635,MGI6635,True
915c8e77-545b-4345-b4d8-c1ccddce74c5_jpg.rf.22ac5b7535e0cf48a9436edd50673c7c.jpg,PHT5F76,PHT5F76,True
91a06d6b-5e28-4030-b503-e6f1b3e0474f_jpg.rf.bcb0c603669506d386f3e69bbabee047.jpg,NOR45O7,NOR45O7,True
9247af99-cc4b-4d53-842e-7446486305cc_jpg.rf.665e1e86997881ae5a3a5db78e7a6a1f.jpg,MAE4688,MAE4688,True
9247af99-cc4b-4d53-842e-7446486305cc_jpg.rf.84cc4458736392722107fecc08902f3f.jpg,MAE4688,MAE4688,True
92ada382-7b67-4ef1-84be-cb2135739b0a_jpg.rf.044bbe9df75d4673889a903ddcc33629.jpg,AOAO7O9,AOAO7O9,True
92ada382-7b67-4ef1-84be-cb2135739b0a_jpg.rf.e0e5697ccd60029fb6303da56fdd412e.jpg,AOAO7O9,AOAO7O9,True
92e008b7-132d-4850-8a10-841c622c04f6_jpg.rf.f9bde6ffe4076008bd2ac1f958cc4bf6.jpg,CQG742O,CQG742O,True
93213cb0-29e8-4710-8b44-72237e4ecfb9_jpg.rf.0410fe8d8040d23d85ad169b499c430f.jpg,BAE7J65,BAE7J65,True
93213cb0-29e8-4710-8b44-72237e4ecfb9_jpg.rf.9c9004db4a6224ade2a1b17031b46545.jpg,BAE7J65,BAE7J65,True
9359a3da-5146-43dd-b4a9-6cce8e75327e_jpg.rf.86c59d52760f17177c05d4a0a9a05dce.jpg,QUH9I35,QUH9I35,True
93a275f9-1369-4922-91a8-217cc28ef681_jpg.rf.69df2ad42357bb45b32f6ab6c5297762.jpg,AYJ8889,AYJ8889,True
93a275f9-1369-4922-91a8-217cc28ef681_jpg.rf.8fd8a360364e0370d8a5973e8ab04f74.jpg,AYJ8889,AYJ8889,True
93bb8ada-17a3-45e1-a94c-04540e60fba5_jpg.rf.51818862e4a575b08a75b18ae3034d0f.jpg,NOR45O7,NOR45O7,True
93ddd6f7-af03-4420-b76a-a2d42c77eb17_jpg.rf.4bdc732b3ed1856935c7751ad22069b2.jpg,PHGO286,PHGO286,True
94061371-933c-422a-baf5-09fb0963b9c7_jpg.rf.6efed63802d82d4e5705a26b2f0f8221.jpg,NUH5I25,NUH5I25,True
946b356f-c4c0-4f00-a610-613b8cab233d_jpg.rf.5a38907d4b256ce60238d9b81d0ae092.jpg,OWZI322,OWZI322,True
946d0c8d-85ab-45b6-a275-69d50d713c76_jpg.rf.0005070b4f15a618fff054ee83303d01.jpg,OZY6953,OZY6953,True
94b16492-94d5-4ec7-a979-7493839773e2_jpg.rf.0ed4fb5bea0d6e31c1b199dd70f76c0e.jpg,BDZ9E59,BDZ9E59,True
9520b2d0-7e36-47dc-89ae-000780ddf871_jpg.rf.3b881a18504b41a2615ac00d0de76dc1.jpg,NOR45O7,NOR45O7,True
95d417a6-73ce-48c2-a7e9-2618ef24a54f_jpg.rf.a2c393af42e8fc6b663f039772ccda4b.jpg,IIE664I,IIE664I,True
95fd7fd0-89da-40f4-828d-474ed06bf274_jpg.rf.a06454ae80a642b018618e99e9f0faa1.jpg,DODI772,DODI772,True
96110d56-6445-4d6a-8177-fd7827737976_jpg.rf.79fcca507aa09557bd3331f2093ee756.jpg,QZB4J11,QZB4J11,True
96276baf-694a-404a-8fe3-2822d3f58859_jpg.rf.8243cb5e0ee1fa625ed96efb8d852971.jpg,PHGO286,PHGO286,True
967871cf-0ea9-449d-b3d9-6adbe2f120c6_jpg.rf.58526f65275b131063ea19df7fdc1fa4.jpg,KQY6E81,KQY6E81,True
